HOW_CcmuNumber,HOW_DateActive,HOW_DateInactive,HOW_IdNumber,HOW_ChangedBy,HOW_DateChanged
70M019,07/11/2013 00:00:00,12/31/2999 00:00:00,2569,Admin,2013-08-14 00:00:00.000000
70M020,10/25/2000 00:00:00,08/15/2002 00:00:00,300,,
70M020,08/16/2002 00:00:00,04/30/2015 00:00:00,994,carolyn,2002-10-23 00:00:00.000000
70M020,05/01/2015 00:00:00,12/31/2999 00:00:00,2874,Admin,2015-05-08 00:00:00.000000
70M021,10/25/2000 00:00:00,04/15/2003 00:00:00,306,,
70M021,04/16/2003 00:00:00,11/30/2012 00:00:00,1098,carolyn,2003-05-27 00:00:00.000000
70M021,12/01/2012 00:00:00,12/31/2999 00:00:00,2439,Admin,2013-05-29 00:00:00.000000
70M022,10/25/2000 00:00:00,12/31/2009 00:00:00,174,,
70M022,01/01/2010 00:00:00,01/13/2011 00:00:00,681,Admin,2010-01-07 00:00:00.000000
70M022,01/14/2011 00:00:00,12/31/2999 00:00:00,2222,Admin,2011-06-01 00:00:00.000000
70M023,10/25/2000 00:00:00,12/31/2999 00:00:00,307,,
70M024,10/25/2000 00:00:00,08/26/2002 00:00:00,308,,
70M024,08/27/2002 00:00:00,11/18/2010 00:00:00,967,carolyn,2002-08-26 00:00:00.000000
70M024,11/19/2010 00:00:00,05/31/2016 00:00:00,1153,Admin,2010-11-24 00:00:00.000000
70M024,06/01/2016 00:00:00,12/31/2999 00:00:00,2983,Admin,2016-06-01 00:00:00.000000
70M025,10/25/2000 00:00:00,12/31/2999 00:00:00,309,,
70M026,10/25/2000 00:00:00,08/21/2002 00:00:00,300,,
70M026,08/22/2002 00:00:00,04/30/2015 00:00:00,955,carolyn,2002-08-21 00:00:00.000000
70M026,05/01/2015 00:00:00,12/31/2999 00:00:00,2874,Admin,2015-05-07 00:00:00.000000
70M027,10/25/2000 00:00:00,04/04/2007 00:00:00,310,,
70M027,04/05/2007 00:00:00,12/31/2999 00:00:00,1773,Admin,2007-10-09 00:00:00.000000
70M028,10/25/2000 00:00:00,10/08/2003 00:00:00,311,,
70M028,10/09/2003 00:00:00,09/30/2014 00:00:00,1167,carolyn,2003-10-21 00:00:00.000000
70M028,10/01/2014 00:00:00,12/31/2999 00:00:00,2792,Admin,2014-10-09 00:00:00.000000
70M029,10/25/2000 00:00:00,06/21/2001 00:00:00,312,,
70M029,06/22/2001 00:00:00,12/31/2999 00:00:00,758,carolyn,2001-09-19 00:00:00.000000
70M030,10/25/2000 00:00:00,11/27/2001 00:00:00,370,,
70M030,11/28/2001 00:00:00,12/31/2999 00:00:00,821,carolyn,2002-01-07 00:00:00.000000
70M031,10/25/2000 00:00:00,11/26/2000 00:00:00,183,,
70M031,11/27/2000 00:00:00,09/28/2004 00:00:00,625,carolyn,2001-03-27 00:00:00.000000
70M031,09/29/2004 00:00:00,11/02/2011 00:00:00,1318,Carolyn,2004-11-18 00:00:00.000000
70M031,11/03/2011 00:00:00,12/31/2012 00:00:00,2279,Admin,2011-11-03 00:00:00.000000
70M031,01/01/2013 00:00:00,12/31/2999 00:00:00,2472,Admin,2013-02-04 00:00:00.000000
70M032,10/25/2000 00:00:00,07/10/2013 00:00:00,174,,
70M032,07/11/2013 00:00:00,12/31/2999 00:00:00,2571,Admin,2013-08-15 00:00:00.000000
70M033,10/25/2000 00:00:00,11/27/2000 00:00:00,183,,
70M033,11/28/2000 00:00:00,12/31/2012 00:00:00,593,carolyn,2001-02-12 00:00:00.000000
70M033,01/01/2013 00:00:00,12/31/2999 00:00:00,2471,Admin,2013-02-04 00:00:00.000000
70M034,11/17/1992 00:00:00,09/30/2016 00:00:00,927,carolyn,2002-06-17 00:00:00.000000
70M034,10/01/2016 00:00:00,12/31/2999 00:00:00,3029,Admin,2016-09-30 00:00:00.000000
70M035,10/25/2000 00:00:00,12/31/2999 00:00:00,314,,
70M036,10/25/2000 00:00:00,12/31/2999 00:00:00,315,,
70M037,10/25/2000 00:00:00,12/20/2006 00:00:00,316,,
70M037,12/21/2006 00:00:00,12/31/2999 00:00:00,1763,Admin,2007-08-30 00:00:00.000000
70M038,10/25/2000 00:00:00,04/01/2004 00:00:00,33,carolyn,2001-02-06 00:00:00.000000
70M038,04/02/2004 00:00:00,03/31/2010 00:00:00,16,Brett,2004-04-05 00:00:00.000000
70M038,04/01/2010 00:00:00,12/31/2999 00:00:00,2039,Admin,2009-12-23 00:00:00.000000
70M039,10/25/2000 00:00:00,01/31/2001 00:00:00,318,,
70M039,02/01/2001 00:00:00,11/30/2013 00:00:00,178,carolyn,2001-02-06 00:00:00.000000
70M039,12/01/2013 00:00:00,12/31/2999 00:00:00,2628,Admin,2013-12-26 00:00:00.000000
70M040,10/25/2000 00:00:00,08/04/2010 00:00:00,678,,
70M040,08/05/2010 00:00:00,12/31/2999 00:00:00,1153,Admin,2010-08-25 00:00:00.000000
70M041,10/25/2000 00:00:00,01/07/2007 00:00:00,174,,
70M041,01/08/2007 00:00:00,07/10/2013 00:00:00,1927,Admin,2009-02-18 00:00:00.000000
70M041,07/11/2013 00:00:00,12/31/2999 00:00:00,2573,Admin,2013-08-15 00:00:00.000000
70M042,10/25/2000 00:00:00,12/31/2999 00:00:00,319,,
70M043,10/25/2000 00:00:00,12/31/2009 00:00:00,174,,
70M043,01/01/2010 00:00:00,12/31/2999 00:00:00,979,Admin,2010-01-07 00:00:00.000000
70M044,10/25/2000 00:00:00,05/09/2001 00:00:00,320,,
70M044,05/10/2001 00:00:00,12/19/2002 00:00:00,300,carolyn,2001-05-10 00:00:00.000000
70M044,12/20/2002 00:00:00,04/30/2015 00:00:00,320,carolyn,2002-12-30 00:00:00.000000
70M044,05/01/2015 00:00:00,12/31/2999 00:00:00,2874,Admin,2015-05-11 00:00:00.000000
70M045,10/25/2000 00:00:00,07/10/2013 00:00:00,174,,
70M045,07/11/2013 00:00:00,12/31/2999 00:00:00,2575,Admin,2013-08-15 00:00:00.000000
70M048,10/25/2000 00:00:00,01/14/2009 00:00:00,321,,
70M048,01/15/2009 00:00:00,03/31/2010 00:00:00,1917,Admin,2009-02-04 00:00:00.000000
70M048,04/01/2010 00:00:00,06/27/2013 00:00:00,2072,Admin,2010-03-31 00:00:00.000000
70M048,06/28/2013 00:00:00,12/31/2999 00:00:00,2581,Admin,2013-08-16 00:00:00.000000
70M049,10/25/2000 00:00:00,07/10/2013 00:00:00,174,,
70M049,07/11/2013 00:00:00,02/28/2014 00:00:00,2565,Admin,2013-08-15 00:00:00.000000
70M049,03/01/2014 00:00:00,12/31/2999 00:00:00,1120,Admin,2014-02-27 00:00:00.000000
70M050,10/25/2000 00:00:00,12/31/2999 00:00:00,322,,
70M051,10/25/2000 00:00:00,12/31/2999 00:00:00,323,,
70M052,10/25/2000 00:00:00,01/30/2007 00:00:00,324,,
70M052,01/31/2007 00:00:00,12/31/2999 00:00:00,1933,Admin,2009-03-02 00:00:00.000000
70M053,07/02/1998 00:00:00,09/16/2008 00:00:00,683,carolyn,2001-05-29 00:00:00.000000
70M053,09/17/2008 00:00:00,12/31/2999 00:00:00,1883,Admin,2008-10-08 00:00:00.000000
70M054,10/25/2000 00:00:00,07/10/2013 00:00:00,174,,
70M054,07/11/2013 00:00:00,06/30/2015 00:00:00,2565,Admin,2013-08-15 00:00:00.000000
70M054,07/01/2015 00:00:00,12/31/2999 00:00:00,2893,Admin,2015-07-27 00:00:00.000000
70M055,10/25/2000 00:00:00,07/10/2013 00:00:00,174,,
70M055,07/11/2013 00:00:00,06/07/2016 00:00:00,2577,Admin,2013-08-15 00:00:00.000000
70M055,06/08/2016 00:00:00,12/31/2999 00:00:00,2985,Admin,2016-06-08 00:00:00.000000
70M056,10/25/2000 00:00:00,03/11/2002 00:00:00,326,,
70M056,03/12/2002 00:00:00,12/31/2999 00:00:00,929,carolyn,2002-06-17 00:00:00.000000
70M058,10/25/2000 00:00:00,02/04/2002 00:00:00,309,,
70M058,02/05/2002 00:00:00,12/31/2999 00:00:00,896,Admin,2002-04-30 00:00:00.000000
70M059,07/30/1997 00:00:00,11/30/1997 00:00:00,694,,
70M059,12/01/1997 00:00:00,09/30/2014 00:00:00,280,,
70M059,10/01/2014 00:00:00,12/31/2999 00:00:00,2783,Admin,2014-10-01 00:00:00.000000
70M060,10/25/2000 00:00:00,12/19/2002 00:00:00,300,,
70M060,12/20/2002 00:00:00,04/30/2015 00:00:00,1029,carolyn,2002-12-30 00:00:00.000000
70M060,05/01/2015 00:00:00,12/31/2999 00:00:00,2874,Admin,2015-05-11 00:00:00.000000
70M061,12/02/1992 00:00:00,04/07/1996 00:00:00,682,,
70M061,10/25/2000 00:00:00,01/01/2002 00:00:00,328,,
70M061,01/02/2002 00:00:00,12/15/2004 00:00:00,825,carolyn,2002-01-07 00:00:00.000000
70M061,12/16/2004 00:00:00,10/17/2006 00:00:00,1333,Admin,2004-12-16 00:00:00.000000
70M061,10/18/2006 00:00:00,09/30/2014 00:00:00,1673,Admin,2006-10-17 00:00:00.000000
70M061,10/01/2014 00:00:00,12/31/2999 00:00:00,2785,Admin,2014-10-01 00:00:00.000000
70M063,10/25/2000 00:00:00,07/16/2001 00:00:00,2,,
70M063,07/17/2001 00:00:00,04/30/2005 00:00:00,570,carolyn,2001-10-03 00:00:00.000000
70M063,05/01/2005 00:00:00,05/02/2005 00:00:00,514,Admin,2005-04-29 00:00:00.000000
70M063,05/03/2005 00:00:00,08/12/2005 00:00:00,1392,Admin,2005-08-17 00:00:00.000000
70M063,08/13/2005 00:00:00,06/30/2011 00:00:00,1503,Admin,2006-01-30 00:00:00.000000
70M063,07/01/2011 00:00:00,05/31/2013 00:00:00,2242,Admin,2011-07-07 00:00:00.000000
70M063,06/01/2013 00:00:00,12/31/2999 00:00:00,2515,Admin,2013-07-24 00:00:00.000000
70M064,10/25/2000 00:00:00,11/01/2002 00:00:00,330,,
70M064,11/02/2002 00:00:00,02/06/2003 00:00:00,1003,carolyn,2002-11-15 00:00:00.000000
70M064,02/07/2003 00:00:00,01/14/2009 00:00:00,1041,carolyn,2003-02-05 00:00:00.000000
70M064,01/15/2009 00:00:00,03/31/2010 00:00:00,1918,Admin,2009-02-04 00:00:00.000000
70M064,04/01/2010 00:00:00,06/27/2013 00:00:00,2073,Admin,2010-03-31 00:00:00.000000
70M064,06/28/2013 00:00:00,12/31/2999 00:00:00,2583,Admin,2013-08-16 00:00:00.000000
70M065,10/24/2000 00:00:00,10/24/2000 00:00:00,439,,
70M065,10/25/2000 00:00:00,12/31/2999 00:00:00,322,Admin,2016-03-29 00:00:00.000000
70M066,10/25/2000 00:00:00,12/31/2999 00:00:00,332,,
70M067,10/25/2000 00:00:00,07/31/2013 00:00:00,333,,
70M067,08/01/2013 00:00:00,12/31/2999 00:00:00,2589,Admin,2013-08-19 00:00:00.000000
70M068,10/25/2000 00:00:00,12/31/2999 00:00:00,334,,
70M070,06/26/1995 00:00:00,03/02/1999 00:00:00,335,,
70M070,03/03/1999 00:00:00,11/01/2001 00:00:00,282,carolyn,2001-06-29 00:00:00.000000
70M070,11/02/2001 00:00:00,08/04/2010 00:00:00,799,carolyn,2001-11-02 00:00:00.000000
70M070,08/05/2010 00:00:00,12/31/2999 00:00:00,1153,Admin,2010-08-26 00:00:00.000000
70M071,10/25/2000 00:00:00,01/08/2007 00:00:00,174,,
70M071,01/09/2007 00:00:00,07/10/2013 00:00:00,1930,Admin,2009-02-18 00:00:00.000000
70M071,07/11/2013 00:00:00,12/31/2999 00:00:00,2579,Admin,2013-08-15 00:00:00.000000
70M072,10/25/2000 00:00:00,04/30/2015 00:00:00,337,,
70M072,05/01/2015 00:00:00,12/31/2999 00:00:00,2874,Admin,2015-05-08 00:00:00.000000
70M073,10/26/2000 00:00:00,12/31/2999 00:00:00,338,,
70M074,10/26/2000 00:00:00,12/31/2999 00:00:00,88,,
70M075,10/25/2000 00:00:00,12/31/2009 00:00:00,174,,
70M075,01/01/2010 00:00:00,01/13/2011 00:00:00,979,Admin,2010-01-07 00:00:00.000000
70M075,01/14/2011 00:00:00,12/31/2999 00:00:00,2225,Admin,2011-06-01 00:00:00.000000
70M076,10/26/2000 00:00:00,07/31/2013 00:00:00,339,,
70M076,08/01/2013 00:00:00,12/31/2999 00:00:00,2591,Admin,2013-08-19 00:00:00.000000
70M077,09/10/1986 00:00:00,04/30/1990 00:00:00,685,,
70M077,10/26/2000 00:00:00,07/31/2001 00:00:00,230,,
70M077,08/01/2001 00:00:00,09/09/2003 00:00:00,282,carolyn,2001-07-31 00:00:00.000000
70M077,09/10/2003 00:00:00,12/31/2999 00:00:00,230,carolyn,2003-09-09 00:00:00.000000
70M078,10/26/2000 00:00:00,08/31/2010 00:00:00,340,,
70M078,09/01/2010 00:00:00,12/31/2999 00:00:00,1153,Admin,2010-10-13 00:00:00.000000
70M079,10/26/2000 00:00:00,11/02/2001 00:00:00,341,,
70M079,11/03/2001 00:00:00,05/31/2013 00:00:00,790,carolyn,2001-11-02 00:00:00.000000
70M079,06/01/2013 00:00:00,06/02/2013 00:00:00,2518,Admin,2013-06-03 00:00:00.000000
70M079,06/03/2013 00:00:00,12/31/2999 00:00:00,2962,Admin,2016-04-25 00:00:00.000000
70M080,10/26/2000 00:00:00,12/31/2999 00:00:00,40,,
70M081,10/26/2000 00:00:00,12/31/2999 00:00:00,342,,
70M082,10/26/2000 00:00:00,07/10/2013 00:00:00,174,,
70M082,07/11/2013 00:00:00,06/19/2015 00:00:00,2566,Admin,2013-08-15 00:00:00.000000
70M082,06/20/2015 00:00:00,12/31/2999 00:00:00,2891,Admin,2015-07-24 00:00:00.000000
70M084,10/26/2000 00:00:00,03/28/2005 00:00:00,569,,
70M084,03/29/2005 00:00:00,01/14/2009 00:00:00,1385,Admin,2005-03-30 00:00:00.000000
70M084,01/15/2009 00:00:00,03/31/2010 00:00:00,1917,Admin,2009-02-04 00:00:00.000000
70M084,04/01/2010 00:00:00,06/27/2013 00:00:00,2074,Admin,2010-03-31 00:00:00.000000
70M084,06/28/2013 00:00:00,12/31/2999 00:00:00,2587,Admin,2013-08-16 00:00:00.000000
70M085,10/26/2000 00:00:00,08/31/2015 00:00:00,343,,
70M085,09/01/2015 00:00:00,12/31/2999 00:00:00,2904,Admin,2015-08-31 00:00:00.000000
70M086,10/26/2000 00:00:00,07/10/2013 00:00:00,174,,
70M086,07/11/2013 00:00:00,12/31/2999 00:00:00,2565,Admin,2013-08-15 00:00:00.000000
70M087,10/26/2000 00:00:00,08/10/2001 00:00:00,344,,
70M087,08/11/2001 00:00:00,12/31/2999 00:00:00,891,carolyn,2002-04-17 00:00:00.000000
70M088,10/26/2000 00:00:00,12/19/2002 00:00:00,300,,
70M088,12/20/2002 00:00:00,04/30/2015 00:00:00,1030,carolyn,2002-12-30 00:00:00.000000
70M088,05/01/2015 00:00:00,12/31/2999 00:00:00,2874,Admin,2015-05-08 00:00:00.000000
70M089,10/26/2000 00:00:00,06/12/2013 00:00:00,345,,
70M089,06/13/2013 00:00:00,12/31/2999 00:00:00,2600,Admin,2013-09-09 00:00:00.000000
70M091,10/26/2000 00:00:00,12/31/2999 00:00:00,346,,
70M092,10/26/2000 00:00:00,08/10/2001 00:00:00,347,,
70M092,08/11/2001 00:00:00,10/31/2007 00:00:00,787,carolyn,2001-10-25 00:00:00.000000
70M092,11/01/2007 00:00:00,12/31/2999 00:00:00,1784,Admin,2007-11-02 00:00:00.000000
70M093,10/26/2000 00:00:00,09/15/2005 00:00:00,348,,
70M093,09/16/2005 00:00:00,09/17/2008 00:00:00,1468,Admin,2005-10-03 00:00:00.000000
70M093,09/18/2008 00:00:00,06/30/2012 00:00:00,1871,Admin,2008-09-19 00:00:00.000000
70M093,07/01/2012 00:00:00,12/31/2999 00:00:00,2393,Admin,2012-09-11 00:00:00.000000
70M094,10/25/2000 00:00:00,08/31/2011 00:00:00,108,,
70M094,09/01/2011 00:00:00,04/30/2015 00:00:00,2268,Admin,2011-09-15 00:00:00.000000
70M094,05/01/2015 00:00:00,12/31/2999 00:00:00,2878,Admin,2015-05-28 00:00:00.000000
70M095,10/25/2000 00:00:00,11/13/2000 00:00:00,183,,
70M095,11/14/2000 00:00:00,12/31/2012 00:00:00,527,carolyn,2000-12-04 00:00:00.000000
70M095,01/01/2013 00:00:00,12/31/2999 00:00:00,2470,Admin,2013-02-04 00:00:00.000000
70M096,10/26/2000 00:00:00,04/01/2004 00:00:00,33,,
70M096,04/02/2004 00:00:00,03/31/2010 00:00:00,16,Brett,2004-04-05 00:00:00.000000
70M096,04/01/2010 00:00:00,12/31/2999 00:00:00,2040,Admin,2009-12-23 00:00:00.000000
70M098,10/26/2000 00:00:00,11/30/2011 00:00:00,350,,
70M098,12/01/2011 00:00:00,12/31/2999 00:00:00,2287,Admin,2011-12-01 00:00:00.000000
70M099,10/25/2000 00:00:00,12/31/2999 00:00:00,442,,
70M100,10/26/2000 00:00:00,03/31/2013 00:00:00,442,,
70M100,04/01/2013 00:00:00,12/31/2999 00:00:00,2496,Admin,2013-04-01 00:00:00.000000
70M101,10/26/2000 00:00:00,11/30/2000 00:00:00,351,,
70M101,12/01/2000 00:00:00,08/01/2004 00:00:00,442,carolyn,2001-01-03 00:00:00.000000
70M101,08/02/2004 00:00:00,01/14/2009 00:00:00,1271,Brett,2004-07-28 00:00:00.000000
70M101,01/15/2009 00:00:00,12/31/2999 00:00:00,1918,Admin,2009-02-04 00:00:00.000000
70M103,10/26/2000 00:00:00,12/31/2999 00:00:00,353,,
70M104,10/26/2000 00:00:00,12/31/2999 00:00:00,354,,
70M201,10/25/2000 00:00:00,03/26/2003 00:00:00,356,,
70M201,03/27/2003 00:00:00,08/04/2010 00:00:00,1097,carolyn,2003-05-27 00:00:00.000000
70M201,08/05/2010 00:00:00,12/31/2999 00:00:00,1153,Admin,2010-08-26 00:00:00.000000
70M202,10/20/2000 00:00:00,04/21/2003 00:00:00,357,,
70M202,04/22/2003 00:00:00,08/04/2010 00:00:00,1438,Admin,2005-08-17 00:00:00.000000
70M202,08/05/2010 00:00:00,12/31/2999 00:00:00,1153,Admin,2010-08-26 00:00:00.000000
70M203,10/25/2000 00:00:00,12/31/2999 00:00:00,39,,
70M204,10/25/2000 00:00:00,01/31/2011 00:00:00,398,,
70M204,02/01/2011 00:00:00,10/14/2012 00:00:00,2234,Admin,2011-06-27 00:00:00.000000
70M204,10/15/2012 00:00:00,12/31/2999 00:00:00,2410,Admin,2012-10-15 00:00:00.000000
70M205,10/20/2000 00:00:00,06/14/2001 00:00:00,359,,
70M205,06/15/2001 00:00:00,12/30/2009 00:00:00,1407,carolyn,2001-06-25 00:00:00.000000
70M205,12/31/2009 00:00:00,12/31/2999 00:00:00,2044,Admin,2010-01-11 00:00:00.000000
70M206,10/26/2000 00:00:00,03/20/2003 00:00:00,418,,
70M206,03/21/2003 00:00:00,06/30/2013 00:00:00,1066,carolyn,2003-03-25 00:00:00.000000
70M206,07/01/2013 00:00:00,12/31/2999 00:00:00,2549,Admin,2013-08-01 00:00:00.000000
70M207,03/22/1999 00:00:00,07/12/1999 00:00:00,33,,
70M207,10/25/2000 00:00:00,04/01/2004 00:00:00,360,,
70M207,04/02/2004 00:00:00,03/31/2010 00:00:00,16,Brett,2004-04-05 00:00:00.000000
70M207,04/01/2010 00:00:00,12/31/2999 00:00:00,2036,Admin,2009-12-23 00:00:00.000000
70M208,10/20/2000 00:00:00,12/31/2999 00:00:00,361,,
70M210,10/25/2000 00:00:00,12/12/2000 00:00:00,35,,
70M210,12/13/2000 00:00:00,12/31/2999 00:00:00,362,,
70M211,10/26/2000 00:00:00,11/30/2013 00:00:00,363,,
70M211,12/01/2013 00:00:00,12/31/2999 00:00:00,2638,Admin,2013-12-26 00:00:00.000000
70M212,10/25/2000 00:00:00,01/30/2007 00:00:00,364,,
70M212,01/31/2007 00:00:00,12/31/2999 00:00:00,1705,Admin,2007-02-05 00:00:00.000000
70M213,10/26/2000 00:00:00,03/27/2013 00:00:00,365,,
70M213,03/28/2013 00:00:00,12/31/2999 00:00:00,2497,Admin,2013-04-09 00:00:00.000000
70M216,10/25/2000 00:00:00,09/27/2001 00:00:00,367,,
70M216,09/28/2001 00:00:00,12/31/2999 00:00:00,768,carolyn,2001-09-27 00:00:00.000000
70M217,10/20/2000 00:00:00,11/01/2001 00:00:00,437,,
70M217,11/02/2001 00:00:00,09/19/2011 00:00:00,788,carolyn,2001-11-01 00:00:00.000000
70M217,09/20/2011 00:00:00,12/31/2012 00:00:00,2395,Admin,2012-09-13 00:00:00.000000
70M217,01/01/2013 00:00:00,12/31/2999 00:00:00,2473,WEB Services,2013-11-18 12:11:43.902774
70M218,10/26/2000 00:00:00,10/06/2006 00:00:00,6,,
70M218,10/07/2006 00:00:00,12/31/2999 00:00:00,1667,Admin,2006-10-09 00:00:00.000000
70M219,10/12/1999 00:00:00,10/31/2012 00:00:00,373,,
70M219,11/01/2012 00:00:00,12/31/2999 00:00:00,2433,Admin,2012-11-29 00:00:00.000000
70M220,12/01/1999 00:00:00,12/02/1999 00:00:00,174,,
70M220,12/03/1999 00:00:00,01/03/2001 00:00:00,404,carolyn,2000-01-14 00:00:00.000000
70M220,01/04/2001 00:00:00,02/05/2003 00:00:00,558,carolyn,2001-01-03 00:00:00.000000
70M220,02/06/2003 00:00:00,12/31/2999 00:00:00,1052,carolyn,2003-02-13 00:00:00.000000
70M221,10/22/1999 00:00:00,12/31/2999 00:00:00,374,,
70M222,10/22/1999 00:00:00,06/30/2013 00:00:00,379,,
70M222,07/01/2013 00:00:00,12/31/2999 00:00:00,2545,Admin,2013-07-25 00:00:00.000000
70M223,11/05/1999 00:00:00,09/13/2001 00:00:00,391,,
70M223,09/14/2001 00:00:00,01/14/2009 00:00:00,770,carolyn,2001-10-25 00:00:00.000000
70M223,01/15/2009 00:00:00,12/31/2999 00:00:00,1918,Admin,2009-02-04 00:00:00.000000
70M224,11/10/1999 00:00:00,11/26/2001 00:00:00,393,,
70M224,11/27/2001 00:00:00,04/01/2005 00:00:00,822,carolyn,2002-01-07 00:00:00.000000
70M225,01/05/2000 00:00:00,12/31/2999 00:00:00,401,,
70M226,10/26/2000 00:00:00,07/10/2003 00:00:00,405,,
70M226,07/11/2003 00:00:00,08/04/2010 00:00:00,1118,carolyn,2003-06-27 00:00:00.000000
70M226,08/05/2010 00:00:00,03/01/2015 00:00:00,1153,Admin,2010-08-26 00:00:00.000000
70M226,03/02/2015 00:00:00,03/03/2015 00:00:00,1946,Admin,2015-05-27 00:00:00.000000
70M226,03/04/2015 00:00:00,12/31/2999 00:00:00,1153,Admin,2015-08-14 00:00:00.000000
70M227,01/28/2000 00:00:00,12/31/2999 00:00:00,408,,
70M228,02/04/2000 00:00:00,12/31/2999 00:00:00,409,,
70M229,02/04/2000 00:00:00,09/25/2003 00:00:00,410,,
70M229,09/26/2003 00:00:00,01/14/2009 00:00:00,1154,Admin,2003-09-30 00:00:00.000000
70M229,01/15/2009 00:00:00,11/23/2009 00:00:00,1915,Admin,2009-02-03 00:00:00.000000
70M229,11/24/2009 00:00:00,12/31/2999 00:00:00,2029,Admin,2009-12-04 00:00:00.000000
70M230,03/03/2000 00:00:00,03/08/2002 00:00:00,413,,
70M230,03/09/2002 00:00:00,03/27/2013 00:00:00,878,carolyn,2002-03-25 00:00:00.000000
70M230,03/28/2013 00:00:00,12/31/2999 00:00:00,2498,Admin,2013-04-09 00:00:00.000000
70M231,03/31/2000 00:00:00,12/31/2999 00:00:00,421,,
70M232,04/19/2000 00:00:00,08/01/2006 00:00:00,425,,
70M233,10/25/2000 00:00:00,01/14/2009 00:00:00,427,,
70M233,01/15/2009 00:00:00,12/31/2999 00:00:00,1917,Admin,2009-02-04 00:00:00.000000
70M234,04/21/2000 00:00:00,11/10/2005 00:00:00,428,,
70M234,11/11/2005 00:00:00,08/04/2010 00:00:00,1480,Admin,2005-11-10 00:00:00.000000
70M234,08/05/2010 00:00:00,12/31/2999 00:00:00,1153,Admin,2010-08-27 00:00:00.000000
70M236,05/15/2000 00:00:00,08/04/2010 00:00:00,431,,
70M236,08/05/2010 00:00:00,12/31/2999 00:00:00,1153,Admin,2010-08-25 00:00:00.000000
70M237,05/22/2000 00:00:00,12/31/2999 00:00:00,432,,
70M238,07/12/2000 00:00:00,01/01/2002 00:00:00,438,,
70M238,01/02/2002 00:00:00,12/31/2999 00:00:00,824,carolyn,2002-01-07 00:00:00.000000
70M239,08/07/2000 00:00:00,12/31/2999 00:00:00,440,,
70M240,08/21/2000 00:00:00,11/30/2013 00:00:00,444,brett,2001-07-08 00:00:00.000000
70M240,12/01/2013 00:00:00,12/31/2999 00:00:00,2636,Admin,2013-12-26 00:00:00.000000
70M241,04/17/2000 00:00:00,12/31/2999 00:00:00,447,,
70M242,09/15/2000 00:00:00,01/14/2009 00:00:00,478,,
70M242,01/15/2009 00:00:00,12/31/2999 00:00:00,1917,Admin,2009-02-04 00:00:00.000000
70M243,09/15/2000 00:00:00,11/30/2013 00:00:00,481,,
70M243,12/01/2013 00:00:00,12/31/2999 00:00:00,2630,Admin,2013-12-26 00:00:00.000000
70M245,09/26/2000 00:00:00,12/31/2999 00:00:00,488,,
70M247,10/06/2000 00:00:00,12/31/2999 00:00:00,489,,
70M248,10/24/2000 00:00:00,12/31/2999 00:00:00,490,,
70M250,11/06/2000 00:00:00,08/22/2002 00:00:00,502,,
70M250,08/23/2002 00:00:00,11/29/2010 00:00:00,971,carolyn,2002-08-28 00:00:00.000000
70M250,11/30/2010 00:00:00,12/31/2999 00:00:00,502,Admin,2011-03-31 00:00:00.000000
70M251,11/15/2000 00:00:00,08/04/2010 00:00:00,506,,
70M251,08/05/2010 00:00:00,12/31/2999 00:00:00,1153,Admin,2010-08-26 00:00:00.000000
70M252,11/17/2000 00:00:00,12/31/2999 00:00:00,514,,
70M253,11/09/2000 00:00:00,12/31/2999 00:00:00,515,,
70M254,02/01/2001 00:00:00,08/04/2010 00:00:00,596,,
70M254,08/05/2010 00:00:00,08/28/2014 00:00:00,1153,Admin,2010-08-26 00:00:00.000000
70M254,08/29/2014 00:00:00,02/01/2015 00:00:00,2769,Admin,2014-09-08 00:00:00.000000
70M254,02/02/2015 00:00:00,02/02/2015 00:00:00,1153,Admin,2015-08-13 00:00:00.000000
70M254,02/03/2015 00:00:00,02/03/2015 00:00:00,2771,Admin,2016-04-08 00:00:00.000000
70M254,02/04/2015 00:00:00,02/04/2015 00:00:00,2769,Admin,2016-04-08 00:00:00.000000
70M254,02/05/2015 00:00:00,02/05/2015 00:00:00,1946,Admin,2016-06-16 00:00:00.000000
70M254,02/06/2015 00:00:00,12/31/2999 00:00:00,2769,Admin,2016-06-16 00:00:00.000000
70M255,02/06/2001 00:00:00,12/31/2999 00:00:00,597,,
70M256,02/16/2001 00:00:00,01/14/2009 00:00:00,599,,
70M256,01/15/2009 00:00:00,12/31/2999 00:00:00,1917,Admin,2009-02-05 00:00:00.000000
70M257,02/22/2001 00:00:00,02/28/2003 00:00:00,600,,
70M257,03/01/2003 00:00:00,12/31/2999 00:00:00,559,Admin,2005-03-14 00:00:00.000000
70M258,03/12/2001 00:00:00,12/31/2999 00:00:00,607,,
70M313,04/01/2009 00:00:00,12/20/2012 00:00:00,1962,,
70M313,12/21/2012 00:00:00,02/28/2013 00:00:00,1962,Admin,2013-01-11 00:00:00.000000
70M313,03/01/2013 00:00:00,12/31/2999 00:00:00,2485,Admin,2013-03-04 00:00:00.000000
70M350,02/18/2016 00:00:00,12/31/2999 00:00:00,2942,WEB Services,2016-02-19 14:24:53.635261
70M351,07/30/2012 00:00:00,12/31/2999 00:00:00,2378,Admin,2012-07-31 00:00:00.000000
70M352,09/30/2016 00:00:00,12/31/2999 00:00:00,3031,WEB Services,2016-10-04 13:50:15.790316
